 StateCode ,CountyCode,StateName,CountyName,ConfirmedCount_1992_1996,ConfirmedCount_1997_2001,ConfirmedCount_2002_2006,ConfirmedCount_2007_2011
41,49,Oregon,Morrow County,,,,
41,51,Oregon,Multnomah County,4.00,13.00,13.00,17.00
41,53,Oregon,Polk County,,1.00,,2.00
41,55,Oregon,Sherman County,,,,
41,57,Oregon,Tillamook County,1.00,2.00,1.00,
41,59,Oregon,Umatilla County,,,,
41,61,Oregon,Union County,1.00,1.00,,
41,63,Oregon,Wallowa County,,1.00,,
41,65,Oregon,Wasco County,,,,1.00
41,67,Oregon,Washington County,1.00,14.00,2.00,2.00
41,69,Oregon,Wheeler County,3.00,,,
41,71,Oregon,Yamhill County,,,1.00,1.00
42,0,Pennsylvania,Pennsylvania,2290.00,34.00,30.00,
42,1,Pennsylvania,Adams County,5.00,64.00,328.00,378.00
42,3,Pennsylvania,Allegheny County,,73.00,126.00,73.00
42,5,Pennsylvania,Armstrong County,36.00,19.00,19.00,293.00
42,7,Pennsylvania,Beaver County,8.00,5.00,25.00,37.00
42,9,Pennsylvania,Bedford County,10.00,12.00,18.00,67.00
42,11,Pennsylvania,Berks County,111.00,554.00,1803.00,559.00
42,13,Pennsylvania,Blair County,,15.00,13.00,50.00
42,15,Pennsylvania,Bradford County,3.00,13.00,20.00,68.00
42,17,Pennsylvania,Bucks County,983.00,2152.00,2401.00,2755.00
42,19,Pennsylvania,Butler County,18.00,54.00,210.00,729.00
42,21,Pennsylvania,Cambria County,10.00,20.00,18.00,44.00
42,23,Pennsylvania,Cameron County,18.00,52.00,68.00,80.00
42,25,Pennsylvania,Carbon County,11.00,16.00,36.00,131.00
42,27,Pennsylvania,Centre County,130.00,33.00,121.00,312.00
42,29,Pennsylvania,Chester County,893.00,3580.00,3580.00,3342.00
42,31,Pennsylvania,Clarion County,5.00,4.00,11.00,62.00
42,33,Pennsylvania,Clearfield County,20.00,152.00,277.00,605.00
42,35,Pennsylvania,Clinton County,11.00,13.00,53.00,135.00
42,37,Pennsylvania,Columbia County,6.00,19.00,57.00,198.00
42,39,Pennsylvania,Crawford County,9.00,7.00,13.00,14.00
42,41,Pennsylvania,Cumberland County,15.00,65.00,240.00,456.00
42,43,Pennsylvania,Dauphin County,32.00,53.00,296.00,472.00
42,45,Pennsylvania,Delaware County,1384.00,867.00,1299.00,123.00
42,47,Pennsylvania,Elk County,29.00,105.00,183.00,301.00
42,49,Pennsylvania,Erie County,38.00,30.00,54.00,85.00
42,51,Pennsylvania,Fayette County,3.00,16.00,26.00,15.00
42,53,Pennsylvania,Forest County,1.00,,3.00,6.00
42,55,Pennsylvania,Franklin County,17.00,28.00,121.00,218.00
42,57,Pennsylvania,Fulton County,1.00,7.00,11.00,105.00
42,59,Pennsylvania,Greene County,1.00,15.00,5.00,2.00
42,61,Pennsylvania,Huntingdon County,3.00,4.00,11.00,62.00
42,63,Pennsylvania,Indiana County,20.00,13.00,11.00,134.00
42,65,Pennsylvania,Jefferson County,11.00,17.00,44.00,280.00
42,67,Pennsylvania,Juniata County,3.00,,7.00,55.00
42,69,Pennsylvania,Lackawanna County,11.00,17.00,50.00,82.00
42,71,Pennsylvania,Lancaster County,96.00,326.00,905.00,352.00
42,73,Pennsylvania,Lawrence County,1.00,9.00,8.00,25.00
42,75,Pennsylvania,Lebanon County,5.00,57.00,280.00,364.00
42,77,Pennsylvania,Lehigh County,78.00,243.00,817.00,714.00
42,79,Pennsylvania,Luzerne County,5.00,25.00,110.00,141.00
42,81,Pennsylvania,Lycoming County,8.00,11.00,79.00,206.00
42,83,Pennsylvania,McKean County,12.00,14.00,39.00,119.00
42,85,Pennsylvania,Mercer County,24.00,41.00,27.00,16.00
42,87,Pennsylvania,Mifflin County,2.00,4.00,17.00,114.00
42,89,Pennsylvania,Monroe County,11.00,83.00,328.00,389.00
42,91,Pennsylvania,Montgomery County,863.00,1908.00,2718.00,2114.00
42,93,Pennsylvania,Montour County,1.00,9.00,21.00,58.00
42,95,Pennsylvania,Northampton County,220.00,315.00,927.00,662.00
42,97,Pennsylvania,Northumberland County,35.00,28.00,42.00,90.00
42,99,Pennsylvania,Perry County,4.00,11.00,66.00,163.00
42,101,Pennsylvania,Philadelphia County,400.00,811.00,829.00,813.00
42,103,Pennsylvania,Pike County,14.00,37.00,187.00,165.00
42,105,Pennsylvania,Potter County,4.00,5.00,34.00,32.00
42,107,Pennsylvania,Schuylkill County,18.00,27.00,76.00,86.00
42,109,Pennsylvania,Snyder County,2.00,3.00,28.00,56.00
42,111,Pennsylvania,Somerset County,5.00,7.00,9.00,14.00
42,113,Pennsylvania,Sullivan County,,2.00,5.00,10.00
42,115,Pennsylvania,Susquehanna County,3.00,5.00,21.00,40.00
42,117,Pennsylvania,Tioga County,1.00,11.00,17.00,17.00
42,119,Pennsylvania,Union County,1.00,10.00,22.00,53.00
42,121,Pennsylvania,Venango County,3.00,12.00,4.00,14.00
42,123,Pennsylvania,Warren County,2.00,5.00,7.00,14.00
42,125,Pennsylvania,Washington County,19.00,27.00,20.00,23.00
42,127,Pennsylvania,Wayne County,4.00,8.00,37.00,206.00
42,129,Pennsylvania,Westmoreland County,21.00,39.00,53.00,77.00
42,131,Pennsylvania,Wyoming County,1.00,5.00,11.00,96.00
42,133,Pennsylvania,York County,63.00,652.00,1901.00,1228.00
44,0,Rhode Island,Rhode Island,98.00,49.00,167.00,38.00
44,1,Rhode Island,Bristol County,25.00,28.00,27.00,27.00
44,3,Rhode Island,Kent County,193.00,495.00,412.00,87.00
44,5,Rhode Island,Newport County,95.00,131.00,83.00,41.00
44,7,Rhode Island,Providence County,178.00,455.00,434.00,153.00
44,9,Rhode Island,Washington County,1308.00,1804.00,1061.00,393.00
45,0,South Carolina,South Carolina,5.00,,1.00,19.00
45,1,South Carolina,Abbeville County,,1.00,1.00,1.00
45,3,South Carolina,Aiken County,,1.00,2.00,
45,5,South Carolina,Allendale County,,1.00,,
45,7,South Carolina,Anderson County,1.00,6.00,7.00,7.00
45,9,South Carolina,Bamberg County,,,,
45,11,South Carolina,Barnwell County,,,,
45,13,South Carolina,Beaufort County,3.00,4.00,8.00,6.00
45,15,South Carolina,Berkeley County,2.00,2.00,,4.00
45,17,South Carolina,Calhoun County,,,,
45,19,South Carolina,Charleston County,5.00,5.00,3.00,12.00
45,21,South Carolina,Cherokee County,1.00,,1.00,
45,23,South Carolina,Chester County,1.00,,1.00,1.00
45,25,South Carolina,Chesterfield County,,,,
45,27,South Carolina,Clarendon County,,,1.00,1.00
45,29,South Carolina,Colleton County,,,,
45,31,South Carolina,Darlington County,,,,
45,33,South Carolina,Dillon County,,,,
45,35,South Carolina,Dorchester County,1.00,,2.00,1.00
45,37,South Carolina,Edgefield County,,,3.00,
45,39,South Carolina,Fairfield County,,,2.00,
45,41,South Carolina,Florence County,1.00,,4.00,
45,43,South Carolina,Georgetown County,,,2.00,1.00
45,45,South Carolina,Greenville County,,2.00,6.00,5.00
45,47,South Carolina,Greenwood County,,,4.00,
45,49,South Carolina,Hampton County,,1.00,,
45,51,South Carolina,Horry County,1.00,1.00,11.00,12.00
45,53,South Carolina,Jasper County,,,1.00,
45,55,South Carolina,Kershaw County,1.00,,1.00,3.00
45,57,South Carolina,Lancaster County,,6.00,3.00,1.00
45,59,South Carolina,Laurens County,3.00,,,3.00
45,61,South Carolina,Lee County,,,,
45,63,South Carolina,Lexington County,1.00,1.00,8.00,3.00
45,65,South Carolina,McCormick County,,,1.00,1.00
45,67,South Carolina,Marion County,,,,
45,69,South Carolina,Marlboro County,,,,
45,71,South Carolina,Newberry County,,,1.00,
45,73,South Carolina,Oconee County,,12.00,2.00,2.00
45,75,South Carolina,Orangeburg County,1.00,1.00,3.00,4.00
45,77,South Carolina,Pickens County,2.00,1.00,3.00,1.00
45,79,South Carolina,Richland County,6.00,,11.00,7.00
45,81,South Carolina,Saluda County,,,,
45,83,South Carolina,Spartanburg County,4.00,1.00,1.00,1.00
45,85,South Carolina,Sumter County,2.00,,2.00,2.00
45,87,South Carolina,Union County,,,,
45,89,South Carolina,Williamsburg County,,1.00,,2.00
45,91,South Carolina,York County,3.00,1.00,5.00,13.00
46,0,South Dakota,South Dakota,,,,
46,3,South Dakota,Aurora County,,,,
46,5,South Dakota,Beadle County,,,,1.00
46,7,South Dakota,Bennett County,,,,
46,9,South Dakota,Bon Homme County,,,,
46,11,South Dakota,Brookings County,,,,1.00
46,13,South Dakota,Brown County,,,,1.00
46,15,South Dakota,Brule County,,,,
46,17,South Dakota,Buffalo County,,,,
46,19,South Dakota,Butte County,,,,
46,21,South Dakota,Campbell County,,,,
46,23,South Dakota,Charles Mix County,,,,
46,25,South Dakota,Clark County,,,,
46,27,South Dakota,Clay County,,,1.00,
46,29,South Dakota,Codington County,1.00,,,
46,31,South Dakota,Corson County,,,,
46,33,South Dakota,Custer County,,,,
46,35,South Dakota,Davison County,,,,2.00
46,37,South Dakota,Day County,,,,
46,39,South Dakota,Deuel County,,,,
46,41,South Dakota,Dewey County,,,,
46,43,South Dakota,Douglas County,,,,
46,45,South Dakota,Edmunds County,,,,
46,47,South Dakota,Fall River County,,,,
46,49,South Dakota,Faulk County,,,,
46,51,South Dakota,Grant County,,,,
46,53,South Dakota,Gregory County,,,,
46,55,South Dakota,Haakon County,,,,
46,57,South Dakota,Hamlin County,,,,
46,59,South Dakota,Hand County,,,,
46,61,South Dakota,Hanson County,,,,
46,63,South Dakota,Harding County,,,,
46,65,South Dakota,Hughes County,,,,
46,67,South Dakota,Hutchinson County,,,,
46,69,South Dakota,Hyde County,,,,
46,71,South Dakota,Jackson County,,,,
46,73,South Dakota,Jerauld County,,,,
46,75,South Dakota,Jones County,,,,
46,77,South Dakota,Kingsbury County,,,,
46,79,South Dakota,Lake County,,,,
46,81,South Dakota,Lawrence County,,,,
46,83,South Dakota,Lincoln County,,,1.00,
46,85,South Dakota,Lyman County,,,,
46,87,South Dakota,McCook County,,,,
46,89,South Dakota,McPherson County,,,,
46,91,South Dakota,Marshall County,,,,
46,93,South Dakota,Meade County,,,,
46,95,South Dakota,Mellette County,,,,
46,97,South Dakota,Miner County,,,,
46,99,South Dakota,Minnehaha County,,1.00,1.00,1.00
46,101,South Dakota,Moody County,,,,
46,103,South Dakota,Pennington County,,,3.00,1.00
46,105,South Dakota,Perkins County,,,,
46,107,South Dakota,Potter County,,,,
46,109,South Dakota,Roberts County,,,,
46,111,South Dakota,Sanborn County,,,,
46,113,South Dakota,Shannon County,,,,
46,115,South Dakota,Spink County,,,,
46,117,South Dakota,Stanley County,,,,
46,119,South Dakota,Sully County,,,,
46,121,South Dakota,Todd County,,,,
46,123,South Dakota,Tripp County,,,,
46,125,South Dakota,Turner County,,,,
46,127,South Dakota,Union County,,,1.00,
46,129,South Dakota,Walworth County,,,,
46,135,South Dakota,Yankton County,,,,
46,137,South Dakota,Ziebach County,,,,
47,0,Tennessee,Tennessee,,,,2.00
47,1,Tennessee,Anderson County,1.00,,1.00,
47,3,Tennessee,Bedford County,1.00,3.00,1.00,
47,5,Tennessee,Benton County,1.00,1.00,1.00,
47,7,Tennessee,Bledsoe County,,1.00,,
47,9,Tennessee,Blount County,2.00,1.00,,
47,11,Tennessee,Bradley County,5.00,4.00,2.00,
47,13,Tennessee,Campbell County,1.00,,,1.00
47,15,Tennessee,Cannon County,,,,2.00
47,17,Tennessee,Carroll County,,2.00,,
47,19,Tennessee,Carter County,,,,2.00
47,21,Tennessee,Cheatham County,2.00,1.00,1.00,
47,23,Tennessee,Chester County,,,,
47,25,Tennessee,Claiborne County,,,,
47,27,Tennessee,Clay County,,,,
47,29,Tennessee,Cocke County,1.00,,1.00,1.00
47,31,Tennessee,Coffee County,1.00,,,
47,33,Tennessee,Crockett County,,1.00,,
47,35,Tennessee,Cumberland County,1.00,7.00,2.00,
47,37,Tennessee,Davidson County,13.00,35.00,6.00,6.00
47,39,Tennessee,Decatur County,,1.00,,
47,41,Tennessee,DeKalb County,,,,
47,43,Tennessee,Dickson County,3.00,5.00,2.00,
47,45,Tennessee,Dyer County,1.00,4.00,1.00,
47,47,Tennessee,Fayette County,,1.00,,
47,49,Tennessee,Fentress County,,3.00,,1.00
47,51,Tennessee,Franklin County,,1.00,2.00,
47,53,Tennessee,Gibson County,,3.00,1.00,
47,55,Tennessee,Giles County,,4.00,1.00,2.00
47,57,Tennessee,Grainger County,,,,
47,59,Tennessee,Greene County,3.00,2.00,,
47,61,Tennessee,Grundy County,,1.00,,
47,63,Tennessee,Hamblen County,1.00,,,
47,65,Tennessee,Hamilton County,16.00,12.00,5.00,2.00
47,67,Tennessee,Hancock County,,,,
47,69,Tennessee,Hardeman County,,,1.00,1.00
47,71,Tennessee,Hardin County,,,1.00,
47,73,Tennessee,Hawkins County,,4.00,1.00,1.00
47,75,Tennessee,Haywood County,,1.00,,
47,77,Tennessee,Henderson County,2.00,3.00,,1.00
47,79,Tennessee,Henry County,1.00,4.00,2.00,2.00
47,81,Tennessee,Hickman County,,,,2.00
47,83,Tennessee,Houston County,1.00,1.00,,
47,85,Tennessee,Humphreys County,,,,
47,87,Tennessee,Jackson County,,,,
47,89,Tennessee,Jefferson County,1.00,,,1.00
47,91,Tennessee,Johnson County,,,1.00,
47,93,Tennessee,Knox County,5.00,13.00,14.00,5.00
47,95,Tennessee,Lake County,,,,
47,97,Tennessee,Lauderdale County,,2.00,,
47,99,Tennessee,Lawrence County,,3.00,1.00,2.00
47,101,Tennessee,Lewis County,2.00,,,
47,103,Tennessee,Lincoln County,,4.00,,1.00
47,105,Tennessee,Loudon County,,,,
47,107,Tennessee,McMinn County,,1.00,2.00,
47,109,Tennessee,McNairy County,2.00,3.00,,
47,111,Tennessee,Macon County,,2.00,2.00,
47,113,Tennessee,Madison County,2.00,4.00,2.00,2.00
47,115,Tennessee,Marion County,,,1.00,
47,117,Tennessee,Marshall County,,3.00,,
47,119,Tennessee,Maury County,4.00,3.00,,1.00
47,121,Tennessee,Meigs County,,,1.00,
47,123,Tennessee,Monroe County,1.00,,,
47,125,Tennessee,Montgomery County,1.00,6.00,5.00,
47,127,Tennessee,Moore County,,,,
47,129,Tennessee,Morgan County,,,,1.00
47,131,Tennessee,Obion County,2.00,1.00,,
47,133,Tennessee,Overton County,,,,
47,135,Tennessee,Perry County,,1.00,1.00,
47,137,Tennessee,Pickett County,,1.00,,1.00
47,139,Tennessee,Polk County,,,1.00,
47,141,Tennessee,Putnam County,1.00,1.00,2.00,2.00
47,143,Tennessee,Rhea County,2.00,4.00,1.00,
47,145,Tennessee,Roane County,2.00,,3.00,
47,147,Tennessee,Robertson County,3.00,2.00,,
47,149,Tennessee,Rutherford County,4.00,3.00,,
47,151,Tennessee,Scott County,1.00,,1.00,
47,153,Tennessee,Sequatchie County,,,1.00,
47,155,Tennessee,Sevier County,,1.00,,1.00
47,157,Tennessee,Shelby County,9.00,16.00,9.00,10.00
47,159,Tennessee,Smith County,,3.00,,
47,161,Tennessee,Stewart County,,2.00,,
47,163,Tennessee,Sullivan County,2.00,1.00,1.00,1.00
47,165,Tennessee,Sumner County,5.00,4.00,4.00,1.00
47,167,Tennessee,Tipton County,,3.00,,
47,169,Tennessee,Trousdale County,1.00,,,
47,171,Tennessee,Unicoi County,1.00,,1.00,
47,173,Tennessee,Union County,,,,
47,175,Tennessee,Van Buren County,,,,
47,177,Tennessee,Warren County,,1.00,1.00,
47,179,Tennessee,Washington County,2.00,4.00,1.00,1.00
47,181,Tennessee,Wayne County,1.00,3.00,,
47,183,Tennessee,Weakley County,2.00,1.00,1.00,
47,185,Tennessee,White County,,1.00,,
47,187,Tennessee,Williamson County,1.00,1.00,2.00,3.00
47,189,Tennessee,Wilson County,2.00,6.00,,
48,0,Texas,Texas,,,8.00,
48,1,Texas,Anderson County,,1.00,,
48,3,Texas,Andrews County,,,,
48,5,Texas,Angelina County,1.00,4.00,1.00,7.00
48,7,Texas,Aransas County,,,,
48,9,Texas,Archer County,,,,
48,11,Texas,Armstrong County,,,,
48,13,Texas,Atascosa County,,,1.00,
48,15,Texas,Austin County,2.00,1.00,1.00,1.00
48,17,Texas,Bailey County,1.00,,,
48,19,Texas,Bandera County,,1.00,1.00,1.00
48,21,Texas,Bastrop County,1.00,1.00,2.00,1.00
48,23,Texas,Baylor County,,1.00,,
48,25,Texas,Bee County,,,,1.00
48,27,Texas,Bell County,4.00,3.00,6.00,1.00
48,29,Texas,Bexar County,3.00,6.00,13.00,1.00
48,31,Texas,Blanco County,,,,
48,33,Texas,Borden County,,,,
48,35,Texas,Bosque County,,,1.00,
48,37,Texas,Bowie County,,1.00,,
48,39,Texas,Brazoria County,6.00,,1.00,1.00
48,41,Texas,Brazos County,3.00,2.00,3.00,
48,43,Texas,Brewster County,,1.00,,
48,45,Texas,Briscoe County,,,,
48,47,Texas,Brooks County,,,,
48,49,Texas,Brown County,4.00,,5.00,12.00
48,51,Texas,Burleson County,,,1.00,
48,53,Texas,Burnet County,1.00,,5.00,1.00
48,55,Texas,Caldwell County,,,2.00,
48,57,Texas,Calhoun County,,,,
48,59,Texas,Callahan County,1.00,2.00,1.00,3.00
48,61,Texas,Cameron County,2.00,,5.00,
48,63,Texas,Camp County,2.00,1.00,,
48,65,Texas,Carson County,,1.00,1.00,1.00
48,67,Texas,Cass County,1.00,1.00,,
48,69,Texas,Castro County,,,,
48,71,Texas,Chambers County,1.00,,1.00,1.00
48,73,Texas,Cherokee County,,,1.00,
48,75,Texas,Childress County,,,,
48,77,Texas,Clay County,2.00,,,1.00
48,79,Texas,Cochran County,,,,1.00
48,81,Texas,Coke County,,,,
48,83,Texas,Coleman County,,2.00,,
48,85,Texas,Collin County,7.00,8.00,12.00,17.00
48,87,Texas,Collingsworth County,,,,
48,89,Texas,Colorado County,,1.00,,
48,91,Texas,Comal County,1.00,,1.00,
48,93,Texas,Comanche County,1.00,,1.00,3.00
48,95,Texas,Concho County,,,1.00,
48,97,Texas,Cooke County,,2.00,2.00,2.00
48,99,Texas,Coryell County,1.00,,3.00,1.00
48,101,Texas,Cottle County,,,,
48,103,Texas,Crane County,,,,
48,105,Texas,Crockett County,,,,
48,107,Texas,Crosby County,,,,
48,109,Texas,Culberson County,,,,
48,111,Texas,Dallam County,,,,
48,113,Texas,Dallas County,50.00,44.00,42.00,16.00
48,115,Texas,Dawson County,,1.00,,
48,117,Texas,Deaf Smith County,,,,
48,119,Texas,Delta County,,,,
48,121,Texas,Denton County,10.00,13.00,11.00,47.00
48,123,Texas,DeWitt County,,,,
48,125,Texas,Dickens County,,,,
48,127,Texas,Dimmit County,,,,
48,129,Texas,Donley County,,,,
48,131,Texas,Duval County,1.00,,,
48,133,Texas,Eastland County,3.00,,1.00,4.00
48,135,Texas,Ector County,,,1.00,
48,137,Texas,Edwards County,,,,
48,139,Texas,Ellis County,,4.00,2.00,5.00
48,141,Texas,El Paso County,,1.00,,3.00
48,143,Texas,Erath County,2.00,1.00,,2.00
48,145,Texas,Falls County,,,,
48,147,Texas,Fannin County,1.00,,1.00,
48,149,Texas,Fayette County,,,,1.00
48,151,Texas,Fisher County,,1.00,,
48,153,Texas,Floyd County,,,,
48,155,Texas,Foard County,,,1.00,
48,157,Texas,Fort Bend County,2.00,,6.00,5.00
48,159,Texas,Franklin County,,1.00,1.00,1.00
48,161,Texas,Freestone County,1.00,2.00,,
48,163,Texas,Frio County,,,,
48,165,Texas,Gaines County,,,,
48,167,Texas,Galveston County,3.00,,1.00,6.00
48,169,Texas,Garza County,,,,
48,171,Texas,Gillespie County,,1.00,,
48,173,Texas,Glasscock County,,,,
48,175,Texas,Goliad County,,,,
48,177,Texas,Gonzales County,,,,
48,179,Texas,Gray County,1.00,,,
48,181,Texas,Grayson County,6.00,1.00,1.00,3.00
48,183,Texas,Gregg County,7.00,2.00,1.00,2.00
48,185,Texas,Grimes County,,,1.00,3.00
48,187,Texas,Guadalupe County,1.00,,,1.00
48,189,Texas,Hale County,,,,
48,191,Texas,Hall County,,,,
48,193,Texas,Hamilton County,,,,
48,195,Texas,Hansford County,,,,
48,197,Texas,Hardeman County,,,,
48,199,Texas,Hardin County,,,,2.00
48,201,Texas,Harris County,26.00,22.00,28.00,36.00
48,203,Texas,Harrison County,1.00,,,
48,205,Texas,Hartley County,,,,
48,207,Texas,Haskell County,,,,
48,209,Texas,Hays County,1.00,2.00,12.00,3.00
48,211,Texas,Hemphill County,1.00,,,
48,213,Texas,Henderson County,3.00,2.00,,2.00
48,215,Texas,Hidalgo County,2.00,1.00,8.00,7.00
48,217,Texas,Hill County,1.00,,1.00,
48,219,Texas,Hockley County,,,,
48,221,Texas,Hood County,3.00,1.00,1.00,1.00
48,223,Texas,Hopkins County,4.00,,1.00,1.00
48,225,Texas,Houston County,,,,
48,227,Texas,Howard County,,,1.00,
48,229,Texas,Hudspeth County,,,,
48,231,Texas,Hunt County,,3.00,3.00,1.00
48,233,Texas,Hutchinson County,1.00,,,
48,235,Texas,Irion County,,,,
48,237,Texas,Jack County,1.00,1.00,,
48,239,Texas,Jackson County,,,,
48,241,Texas,Jasper County,1.00,1.00,,
48,243,Texas,Jeff Davis County,1.00,,,
48,245,Texas,Jefferson County,2.00,,1.00,2.00
48,247,Texas,Jim Hogg County,,,,
48,249,Texas,Jim Wells County,1.00,,1.00,1.00
48,251,Texas,Johnson County,8.00,4.00,6.00,1.00
48,253,Texas,Jones County,,,1.00,
48,255,Texas,Karnes County,,,,
48,257,Texas,Kaufman County,2.00,3.00,2.00,
48,259,Texas,Kendall County,,,,
48,261,Texas,Kenedy County,,,,
48,263,Texas,Kent County,,,,
48,265,Texas,Kerr County,,2.00,2.00,1.00
48,267,Texas,Kimble County,1.00,,,1.00
48,269,Texas,King County,,,,
48,271,Texas,Kinney County,,,1.00,2.00
48,273,Texas,Kleberg County,,,1.00,
48,275,Texas,Knox County,1.00,1.00,1.00,
48,277,Texas,Lamar County,2.00,1.00,,
48,279,Texas,Lamb County,,,,
48,281,Texas,Lampasas County,1.00,1.00,2.00,
48,283,Texas,La Salle County,,,1.00,
48,285,Texas,Lavaca County,1.00,,,
48,287,Texas,Lee County,,1.00,1.00,
48,289,Texas,Leon County,,3.00,,
48,291,Texas,Liberty County,,,2.00,1.00
48,293,Texas,Limestone County,,,,
48,295,Texas,Lipscomb County,,,,
48,297,Texas,Live Oak County,,,,
48,299,Texas,Llano County,,1.00,3.00,
48,301,Texas,Loving County,,,,
48,303,Texas,Lubbock County,2.00,2.00,2.00,4.00
48,305,Texas,Lynn County,,,,
48,307,Texas,McCulloch County,3.00,,1.00,
48,309,Texas,McLennan County,,,1.00,3.00
48,311,Texas,McMullen County,,,,
48,313,Texas,Madison County,,,,
48,315,Texas,Marion County,,,,
48,317,Texas,Martin County,,,,
48,319,Texas,Mason County,1.00,,,
48,321,Texas,Matagorda County,1.00,1.00,2.00,
48,323,Texas,Maverick County,,,2.00,
48,325,Texas,Medina County,,1.00,,
48,327,Texas,Menard County,2.00,,,
48,329,Texas,Midland County,,2.00,,
48,331,Texas,Milam County,,1.00,,
48,333,Texas,Mills County,1.00,,3.00,
48,335,Texas,Mitchell County,,,,1.00
48,337,Texas,Montague County,2.00,2.00,1.00,2.00
48,339,Texas,Montgomery County,4.00,1.00,3.00,27.00
48,341,Texas,Moore County,,,,
48,343,Texas,Morris County,1.00,1.00,,
48,345,Texas,Motley County,,,,
48,347,Texas,Nacogdoches County,1.00,1.00,2.00,
48,349,Texas,Navarro County,1.00,,1.00,
48,351,Texas,Newton County,,,,1.00
48,353,Texas,Nolan County,3.00,1.00,,
48,355,Texas,Nueces County,8.00,,2.00,5.00
48,357,Texas,Ochiltree County,,,,
48,359,Texas,Oldham County,,,,
48,361,Texas,Orange County,1.00,1.00,,1.00
48,363,Texas,Palo Pinto County,1.00,1.00,1.00,
48,365,Texas,Panola County,,1.00,,
48,367,Texas,Parker County,11.00,5.00,4.00,8.00
48,369,Texas,Parmer County,,,,
48,371,Texas,Pecos County,1.00,,,
48,373,Texas,Polk County,1.00,,,2.00
48,375,Texas,Potter County,1.00,,2.00,1.00
48,377,Texas,Presidio County,,,,
48,379,Texas,Rains County,,,,1.00
48,381,Texas,Randall County,,,,3.00
48,383,Texas,Reagan County,,,,
48,385,Texas,Real County,,,,
48,387,Texas,Red River County,,,,
48,389,Texas,Reeves County,,,,
48,391,Texas,Refugio County,,,,
48,393,Texas,Roberts County,,,,
48,395,Texas,Robertson County,,,,
48,397,Texas,Rockwall County,2.00,1.00,3.00,6.00
48,399,Texas,Runnels County,1.00,1.00,1.00,
48,401,Texas,Rusk County,1.00,,,1.00
48,403,Texas,Sabine County,1.00,2.00,,
48,405,Texas,San Augustine County,,1.00,,
48,407,Texas,San Jacinto County,,,,
48,409,Texas,San Patricio County,,,,2.00
48,411,Texas,San Saba County,,3.00,2.00,2.00
48,413,Texas,Schleicher County,,,,
48,415,Texas,Scurry County,,,,
48,417,Texas,Shackelford County,,,,
48,419,Texas,Shelby County,1.00,,,
48,421,Texas,Sherman County,,,,
48,423,Texas,Smith County,6.00,3.00,3.00,2.00
48,425,Texas,Somervell County,1.00,,,
48,427,Texas,Starr County,,,1.00,
48,429,Texas,Stephens County,,,,
48,431,Texas,Sterling County,,,,
48,433,Texas,Stonewall County,,,,
48,435,Texas,Sutton County,,,,
48,437,Texas,Swisher County,,,,1.00
48,439,Texas,Tarrant County,77.00,67.00,23.00,27.00
48,441,Texas,Taylor County,5.00,5.00,5.00,3.00
48,443,Texas,Terrell County,,,,1.00
48,445,Texas,Terry County,,,,
48,447,Texas,Throckmorton County,,,,
48,449,Texas,Titus County,,1.00,,
48,451,Texas,Tom Green County,2.00,1.00,2.00,
48,453,Texas,Travis County,21.00,16.00,96.00,21.00
48,455,Texas,Trinity County,1.00,,,
48,457,Texas,Tyler County,,1.00,,
48,459,Texas,Upshur County,1.00,1.00,2.00,
48,461,Texas,Upton County,1.00,,,
48,463,Texas,Uvalde County,1.00,1.00,,
48,465,Texas,Val Verde County,2.00,4.00,6.00,1.00
48,467,Texas,Van Zandt County,,,1.00,3.00
48,469,Texas,Victoria County,,4.00,1.00,1.00
48,471,Texas,Walker County,,,1.00,1.00
48,473,Texas,Waller County,,,,1.00
48,475,Texas,Ward County,,,,
48,477,Texas,Washington County,,,1.00,1.00
48,479,Texas,Webb County,,3.00,1.00,2.00
48,481,Texas,Wharton County,,,,
48,483,Texas,Wheeler County,1.00,,,
48,485,Texas,Wichita County,6.00,2.00,4.00,1.00
48,487,Texas,Wilbarger County,,,,1.00
48,489,Texas,Willacy County,,,,1.00
48,491,Texas,Williamson County,8.00,8.00,6.00,5.00
48,493,Texas,Wilson County,,2.00,,
48,495,Texas,Winkler County,,,,
48,497,Texas,Wise County,3.00,2.00,1.00,2.00
48,499,Texas,Wood County,2.00,3.00,2.00,
48,501,Texas,Yoakum County,,,,
48,503,Texas,Young County,3.00,1.00,,
48,505,Texas,Zapata County,,,1.00,
48,507,Texas,Zavala County,,,,
49,0,Utah,Utah,,,,
49,1,Utah,Beaver County,,1.00,,
49,3,Utah,Box Elder County,1.00,,,
49,5,Utah,Cache County,,,1.00,2.00
49,7,Utah,Carbon County,,,1.00,
49,9,Utah,Daggett County,,,,
49,11,Utah,Davis County,,2.00,1.00,2.00
49,13,Utah,Duchesne County,,,,1.00
49,15,Utah,Emery County,,,,
49,17,Utah,Garfield County,,,,
49,19,Utah,Grand County,1.00,,,
49,21,Utah,Iron County,,,1.00,
49,23,Utah,Juab County,,,,
49,25,Utah,Kane County,,,,
49,27,Utah,Millard County,,,,
49,29,Utah,Morgan County,,,,
49,31,Utah,Piute County,,,,
49,33,Utah,Rich County,,,,
49,35,Utah,Salt Lake County,5.00,2.00,5.00,9.00
49,37,Utah,San Juan County,,,,
